#-------------
# Summary
# TF=0.001
# DM: T(decouple)~= 138.85569975532263 | T(decay)~= None | Omega h^2 (@TF) = 20.1
# 
# Mediator: T(decouple)~= 27.405431239639892 | T(decay)~= 0.682954887726271 | Omega h^2 (@decay) = 2.27e-34
# 
# Delta Neff (T = 0.001) = 0 
#-------------
#--------------
#      x            T            R            S           n_DM        rho_DM     n_Mediator  rho_Mediator
 1.5060E+01   6.1723E-03   3.4715E+06   4.6374E+13   1.6257E-16   8.2188E-14   NAN   NAN 
 1.5063E+01   6.1515E-03   3.4833E+06   4.6374E+13   1.6093E-16   8.1353E-14   NAN   NAN 
 1.5067E+01   6.1309E-03   3.4951E+06   4.6374E+13   1.5931E-16   8.0526E-14   NAN   NAN 
 1.5070E+01   6.1103E-03   3.5069E+06   4.6374E+13   1.5770E-16   7.9707E-14   NAN   NAN 
 1.5074E+01   6.0897E-03   3.5188E+06   4.6374E+13   1.5611E-16   7.8897E-14   NAN   NAN 
 1.5077E+01   6.0691E-03   3.5307E+06   4.6374E+13   1.5454E-16   7.8096E-14   NAN   NAN 
 1.5080E+01   6.0485E-03   3.5427E+06   4.6374E+13   1.5298E-16   7.7302E-14   NAN   NAN 
 1.5084E+01   6.0279E-03   3.5546E+06   4.6374E+13   1.5143E-16   7.6517E-14   NAN   NAN 
 1.5087E+01   6.0077E-03   3.5667E+06   4.6374E+13   1.4990E-16   7.5739E-14   NAN   NAN 
 1.5091E+01   5.9876E-03   3.5788E+06   4.6374E+13   1.4839E-16   7.4970E-14   NAN   NAN 
 1.5094E+01   5.9674E-03   3.5909E+06   4.6374E+13   1.4689E-16   7.4208E-14   NAN   NAN 
 1.5097E+01   5.9473E-03   3.6030E+06   4.6374E+13   1.4541E-16   7.3454E-14   NAN   NAN 
 1.5101E+01   5.9272E-03   3.6152E+06   4.6374E+13   1.4394E-16   7.2708E-14   NAN   NAN 
 1.5104E+01   5.9070E-03   3.6275E+06   4.6374E+13   1.4249E-16   7.1970E-14   NAN   NAN 
 1.5107E+01   5.8869E-03   3.6398E+06   4.6374E+13   1.4105E-16   7.1239E-14   NAN   NAN 
 1.5111E+01   5.8672E-03   3.6521E+06   4.6374E+13   1.3963E-16   7.0515E-14   NAN   NAN 
 1.5114E+01   5.8476E-03   3.6645E+06   4.6374E+13   1.3822E-16   6.9799E-14   NAN   NAN 
 1.5118E+01   5.8279E-03   3.6769E+06   4.6374E+13   1.3683E-16   6.9090E-14   NAN   NAN 
 1.5121E+01   5.8082E-03   3.6893E+06   4.6374E+13   1.3545E-16   6.8388E-14   NAN   NAN 
 1.5124E+01   5.7885E-03   3.7018E+06   4.6374E+13   1.3408E-16   6.7694E-14   NAN   NAN 
 1.5128E+01   5.7688E-03   3.7144E+06   4.6374E+13   1.3273E-16   6.7006E-14   NAN   NAN 
 1.5131E+01   5.7493E-03   3.7269E+06   4.6374E+13   1.3139E-16   6.6326E-14   NAN   NAN 
 1.5134E+01   5.7301E-03   3.7396E+06   4.6374E+13   1.3006E-16   6.5652E-14   NAN   NAN 
 1.5138E+01   5.7108E-03   3.7522E+06   4.6374E+13   1.2875E-16   6.4986E-14   NAN   NAN 
 1.5141E+01   5.6916E-03   3.7649E+06   4.6374E+13   1.2745E-16   6.4326E-14   NAN   NAN 
 1.5145E+01   5.6724E-03   3.7777E+06   4.6374E+13   1.2616E-16   6.3673E-14   NAN   NAN 
 1.5148E+01   5.6531E-03   3.7905E+06   4.6374E+13   1.2489E-16   6.3026E-14   NAN   NAN 
 1.5151E+01   5.6339E-03   3.8033E+06   4.6374E+13   1.2363E-16   6.2387E-14   NAN   NAN 
 1.5155E+01   5.6149E-03   3.8162E+06   4.6374E+13   1.2238E-16   6.1753E-14   NAN   NAN 
 1.5158E+01   5.5961E-03   3.8291E+06   4.6374E+13   1.2115E-16   6.1126E-14   NAN   NAN 
 1.5162E+01   5.5773E-03   3.8421E+06   4.6374E+13   1.1993E-16   6.0506E-14   NAN   NAN 
 1.5165E+01   5.5585E-03   3.8551E+06   4.6374E+13   1.1872E-16   5.9892E-14   NAN   NAN 
 1.5168E+01   5.5397E-03   3.8681E+06   4.6374E+13   1.1752E-16   5.9284E-14   NAN   NAN 
 1.5172E+01   5.5209E-03   3.8812E+06   4.6374E+13   1.1633E-16   5.8682E-14   NAN   NAN 
 1.5175E+01   5.5021E-03   3.8944E+06   4.6374E+13   1.1516E-16   5.8087E-14   NAN   NAN 
 1.5178E+01   5.4836E-03   3.9076E+06   4.6374E+13   1.1400E-16   5.7497E-14   NAN   NAN 
 1.5182E+01   5.4652E-03   3.9208E+06   4.6374E+13   1.1285E-16   5.6914E-14   NAN   NAN 
 1.5185E+01   5.4468E-03   3.9341E+06   4.6374E+13   1.1171E-16   5.6336E-14   NAN   NAN 
 1.5189E+01   5.4285E-03   3.9474E+06   4.6374E+13   1.1058E-16   5.5764E-14   NAN   NAN 
 1.5192E+01   5.4101E-03   3.9608E+06   4.6374E+13   1.0946E-16   5.5199E-14   NAN   NAN 
 1.5195E+01   5.3918E-03   3.9742E+06   4.6374E+13   1.0836E-16   5.4638E-14   NAN   NAN 
 1.5199E+01   5.3734E-03   3.9876E+06   4.6374E+13   1.0727E-16   5.4084E-14   NAN   NAN 
 1.5202E+01   5.3554E-03   4.0011E+06   4.6374E+13   1.0618E-16   5.3535E-14   NAN   NAN 
 1.5205E+01   5.3374E-03   4.0147E+06   4.6374E+13   1.0511E-16   5.2992E-14   NAN   NAN 
 1.5209E+01   5.3195E-03   4.0283E+06   4.6374E+13   1.0405E-16   5.2454E-14   NAN   NAN 
 1.5212E+01   5.3015E-03   4.0419E+06   4.6374E+13   1.0300E-16   5.1922E-14   NAN   NAN 
 1.5216E+01   5.2836E-03   4.0556E+06   4.6374E+13   1.0196E-16   5.1396E-14   NAN   NAN 
 1.5219E+01   5.2656E-03   4.0693E+06   4.6374E+13   1.0093E-16   5.0874E-14   NAN   NAN 
 1.5222E+01   5.2477E-03   4.0831E+06   4.6374E+13   9.9915E-17   5.0358E-14   NAN   NAN 
 1.5226E+01   5.2301E-03   4.0970E+06   4.6374E+13   9.8906E-17   4.9847E-14   NAN   NAN 
 1.5229E+01   5.2126E-03   4.1108E+06   4.6374E+13   9.7908E-17   4.9342E-14   NAN   NAN 
 1.5233E+01   5.1951E-03   4.1248E+06   4.6374E+13   9.6920E-17   4.8841E-14   NAN   NAN 
 1.5236E+01   5.1775E-03   4.1387E+06   4.6374E+13   9.5942E-17   4.8346E-14   NAN   NAN 
 1.5239E+01   5.1600E-03   4.1527E+06   4.6374E+13   9.4974E-17   4.7856E-14   NAN   NAN 
 1.5243E+01   5.1425E-03   4.1668E+06   4.6374E+13   9.4016E-17   4.7370E-14   NAN   NAN 
 1.5246E+01   5.1250E-03   4.1809E+06   4.6374E+13   9.3067E-17   4.6890E-14   NAN   NAN 
 1.5249E+01   5.1079E-03   4.1951E+06   4.6374E+13   9.2128E-17   4.6414E-14   NAN   NAN 
 1.5253E+01   5.0907E-03   4.2093E+06   4.6374E+13   9.1198E-17   4.5944E-14   NAN   NAN 
 1.5256E+01   5.0736E-03   4.2235E+06   4.6374E+13   9.0278E-17   4.5478E-14   NAN   NAN 
 1.5260E+01   5.0564E-03   4.2378E+06   4.6374E+13   8.9367E-17   4.5017E-14   NAN   NAN 
 1.5263E+01   5.0393E-03   4.2522E+06   4.6374E+13   8.8465E-17   4.4560E-14   NAN   NAN 
 1.5266E+01   5.0222E-03   4.2666E+06   4.6374E+13   8.7573E-17   4.4108E-14   NAN   NAN 
 1.5270E+01   5.0052E-03   4.2810E+06   4.6374E+13   8.6689E-17   4.3661E-14   NAN   NAN 
 1.5273E+01   4.9884E-03   4.2955E+06   4.6374E+13   8.5814E-17   4.3218E-14   NAN   NAN 
 1.5276E+01   4.9717E-03   4.3101E+06   4.6374E+13   8.4948E-17   4.2780E-14   NAN   NAN 
 1.5280E+01   4.9549E-03   4.3247E+06   4.6374E+13   8.4091E-17   4.2346E-14   NAN   NAN 
 1.5283E+01   4.9382E-03   4.3393E+06   4.6374E+13   8.3243E-17   4.1917E-14   NAN   NAN 
 1.5287E+01   4.9214E-03   4.3540E+06   4.6374E+13   8.2403E-17   4.1492E-14   NAN   NAN 
 1.5290E+01   4.9047E-03   4.3688E+06   4.6374E+13   8.1571E-17   4.1072E-14   NAN   NAN 
 1.5293E+01   4.8733E-03   4.3835E+06   4.6374E+13   8.0748E-17   4.0655E-14   NAN   NAN 
 1.5297E+01   4.8317E-03   4.3984E+06   4.6374E+13   7.9933E-17   4.0243E-14   NAN   NAN 
 1.5300E+01   4.7900E-03   4.4133E+06   4.6374E+13   7.9127E-17   3.9835E-14   NAN   NAN 
 1.5304E+01   4.7772E-03   4.4282E+06   4.6374E+13   7.8328E-17   3.9431E-14   NAN   NAN 
 1.5307E+01   4.7673E-03   4.4432E+06   4.6374E+13   7.7538E-17   3.9032E-14   NAN   NAN 
 1.5310E+01   4.7573E-03   4.4583E+06   4.6374E+13   7.6755E-17   3.8636E-14   NAN   NAN 
 1.5314E+01   4.7474E-03   4.4734E+06   4.6374E+13   7.5981E-17   3.8245E-14   NAN   NAN 
 1.5317E+01   4.7374E-03   4.4885E+06   4.6374E+13   7.5214E-17   3.7857E-14   NAN   NAN 
 1.5320E+01   4.7275E-03   4.5037E+06   4.6374E+13   7.4455E-17   3.7473E-14   NAN   NAN 
 1.5324E+01   4.7175E-03   4.5190E+06   4.6374E+13   7.3704E-17   3.7094E-14   NAN   NAN 
 1.5327E+01   4.7076E-03   4.5343E+06   4.6374E+13   7.2960E-17   3.6718E-14   NAN   NAN 
 1.5331E+01   4.6976E-03   4.5496E+06   4.6374E+13   7.2224E-17   3.6346E-14   NAN   NAN 
 1.5334E+01   4.6876E-03   4.5650E+06   4.6374E+13   7.1495E-17   3.5977E-14   NAN   NAN 
 1.5337E+01   4.6777E-03   4.5805E+06   4.6374E+13   7.0774E-17   3.5613E-14   NAN   NAN 
 1.5341E+01   4.6623E-03   4.5960E+06   4.6374E+13   7.0060E-17   3.5252E-14   NAN   NAN 
 1.5344E+01   4.6466E-03   4.6116E+06   4.6374E+13   6.9353E-17   3.4895E-14   NAN   NAN 
 1.5347E+01   4.6310E-03   4.6272E+06   4.6374E+13   6.8653E-17   3.4541E-14   NAN   NAN 
 1.5351E+01   4.6154E-03   4.6429E+06   4.6374E+13   6.7960E-17   3.4191E-14   NAN   NAN 
 1.5354E+01   4.5997E-03   4.6586E+06   4.6374E+13   6.7274E-17   3.3845E-14   NAN   NAN 
 1.5358E+01   4.5841E-03   4.6744E+06   4.6374E+13   6.6595E-17   3.3502E-14   NAN   NAN 
 1.5361E+01   4.5685E-03   4.6902E+06   4.6374E+13   6.5923E-17   3.3162E-14   NAN   NAN 
 1.5364E+01   4.5533E-03   4.7061E+06   4.6374E+13   6.5258E-17   3.2826E-14   NAN   NAN 
 1.5368E+01   4.5380E-03   4.7220E+06   4.6374E+13   6.4600E-17   3.2494E-14   NAN   NAN 
 1.5371E+01   4.5227E-03   4.7380E+06   4.6374E+13   6.3948E-17   3.2165E-14   NAN   NAN 
 1.5375E+01   4.5074E-03   4.7540E+06   4.6374E+13   6.3302E-17   3.1839E-14   NAN   NAN 
 1.5378E+01   4.4922E-03   4.7701E+06   4.6374E+13   6.2664E-17   3.1516E-14   NAN   NAN 
 1.5381E+01   4.4769E-03   4.7863E+06   4.6374E+13   6.2031E-17   3.1197E-14   NAN   NAN 
 1.5385E+01   4.4617E-03   4.8025E+06   4.6374E+13   6.1405E-17   3.0881E-14   NAN   NAN 
 1.5388E+01   4.4468E-03   4.8188E+06   4.6374E+13   6.0786E-17   3.0568E-14   NAN   NAN 
 1.5391E+01   4.4319E-03   4.8351E+06   4.6374E+13   6.0172E-17   3.0259E-14   NAN   NAN 
 1.5395E+01   4.4169E-03   4.8515E+06   4.6374E+13   5.9565E-17   2.9952E-14   NAN   NAN 
 1.5398E+01   4.4020E-03   4.8679E+06   4.6374E+13   5.8964E-17   2.9649E-14   NAN   NAN 
 1.5402E+01   4.3871E-03   4.8844E+06   4.6374E+13   5.8369E-17   2.9348E-14   NAN   NAN 
 1.5405E+01   4.3722E-03   4.9009E+06   4.6374E+13   5.7780E-17   2.9051E-14   NAN   NAN 
 1.5408E+01   4.3574E-03   4.9175E+06   4.6374E+13   5.7197E-17   2.8757E-14   NAN   NAN 
 1.5412E+01   4.3428E-03   4.9342E+06   4.6374E+13   5.6620E-17   2.8466E-14   NAN   NAN 
 1.5415E+01   4.3282E-03   4.9509E+06   4.6374E+13   5.6049E-17   2.8177E-14   NAN   NAN 
 1.5418E+01   4.3137E-03   4.9676E+06   4.6374E+13   5.5483E-17   2.7892E-14   NAN   NAN 
 1.5422E+01   4.2991E-03   4.9845E+06   4.6374E+13   5.4923E-17   2.7610E-14   NAN   NAN 
 1.5425E+01   4.2845E-03   5.0013E+06   4.6374E+13   5.4369E-17   2.7330E-14   NAN   NAN 
 1.5429E+01   4.2699E-03   5.0183E+06   4.6374E+13   5.3820E-17   2.7053E-14   NAN   NAN 
 1.5432E+01   4.2555E-03   5.0353E+06   4.6374E+13   5.3277E-17   2.6779E-14   NAN   NAN 
 1.5435E+01   4.2413E-03   5.0523E+06   4.6374E+13   5.2740E-17   2.6508E-14   NAN   NAN 
 1.5439E+01   4.2270E-03   5.0694E+06   4.6374E+13   5.2207E-17   2.6240E-14   NAN   NAN 
 1.5442E+01   4.2128E-03   5.0866E+06   4.6374E+13   5.1681E-17   2.5974E-14   NAN   NAN 
 1.5445E+01   4.1985E-03   5.1038E+06   4.6374E+13   5.1159E-17   2.5711E-14   NAN   NAN 
 1.5449E+01   4.1843E-03   5.1211E+06   4.6374E+13   5.0643E-17   2.5451E-14   NAN   NAN 
 1.5452E+01   4.1700E-03   5.1384E+06   4.6374E+13   5.0132E-17   2.5193E-14   NAN   NAN 
 1.5456E+01   4.1561E-03   5.1558E+06   4.6374E+13   4.9626E-17   2.4938E-14   NAN   NAN 
 1.5459E+01   4.1421E-03   5.1733E+06   4.6374E+13   4.9125E-17   2.4686E-14   NAN   NAN 
 1.5462E+01   4.1282E-03   5.1908E+06   4.6374E+13   4.8630E-17   2.4436E-14   NAN   NAN 
 1.5466E+01   4.1143E-03   5.2084E+06   4.6374E+13   4.8139E-17   2.4188E-14   NAN   NAN 
 1.5469E+01   4.1003E-03   5.2260E+06   4.6374E+13   4.7653E-17   2.3943E-14   NAN   NAN 
 1.5473E+01   4.0864E-03   5.2437E+06   4.6374E+13   4.7172E-17   2.3701E-14   NAN   NAN 
 1.5476E+01   4.0725E-03   5.2615E+06   4.6374E+13   4.6696E-17   2.3461E-14   NAN   NAN 
 1.5479E+01   4.0589E-03   5.2793E+06   4.6374E+13   4.6225E-17   2.3224E-14   NAN   NAN 
 1.5483E+01   4.0453E-03   5.2972E+06   4.6374E+13   4.5759E-17   2.2989E-14   NAN   NAN 
 1.5486E+01   4.0317E-03   5.3151E+06   4.6374E+13   4.5297E-17   2.2756E-14   NAN   NAN 
 1.5489E+01   4.0181E-03   5.3331E+06   4.6374E+13   4.4840E-17   2.2526E-14   NAN   NAN 
 1.5493E+01   4.0045E-03   5.3512E+06   4.6374E+13   4.4387E-17   2.2298E-14   NAN   NAN 
 1.5496E+01   3.9908E-03   5.3693E+06   4.6374E+13   4.3939E-17   2.2072E-14   NAN   NAN 
 1.5500E+01   3.9774E-03   5.3875E+06   4.6374E+13   4.3496E-17   2.1848E-14   NAN   NAN 
 1.5503E+01   3.9645E-03   5.4057E+06   4.6374E+13   4.3057E-17   2.1627E-14   NAN   NAN 
 1.5506E+01   3.9516E-03   5.4240E+06   4.6374E+13   4.2623E-17   2.1408E-14   NAN   NAN 
 1.5510E+01   3.9387E-03   5.4424E+06   4.6374E+13   4.2193E-17   2.1192E-14   NAN   NAN 
 1.5513E+01   3.9258E-03   5.4608E+06   4.6374E+13   4.1767E-17   2.0977E-14   NAN   NAN 
 1.5516E+01   3.9129E-03   5.4793E+06   4.6374E+13   4.1345E-17   2.0765E-14   NAN   NAN 
 1.5520E+01   3.9000E-03   5.4979E+06   4.6374E+13   4.0928E-17   2.0555E-14   NAN   NAN 
 1.5523E+01   3.8870E-03   5.5165E+06   4.6374E+13   4.0515E-17   2.0347E-14   NAN   NAN 
 1.5527E+01   3.8736E-03   5.5352E+06   4.6374E+13   4.0106E-17   2.0141E-14   NAN   NAN 
 1.5530E+01   3.8601E-03   5.5539E+06   4.6374E+13   3.9702E-17   1.9937E-14   NAN   NAN 
 1.5533E+01   3.8467E-03   5.5727E+06   4.6374E+13   3.9301E-17   1.9735E-14   NAN   NAN 
 1.5537E+01   3.8333E-03   5.5916E+06   4.6374E+13   3.8904E-17   1.9536E-14   NAN   NAN 
 1.5540E+01   3.8198E-03   5.6105E+06   4.6374E+13   3.8512E-17   1.9338E-14   NAN   NAN 
 1.5544E+01   3.8064E-03   5.6295E+06   4.6374E+13   3.8123E-17   1.9142E-14   NAN   NAN 
 1.5547E+01   3.7935E-03   5.6486E+06   4.6374E+13   3.7739E-17   1.8949E-14   NAN   NAN 
 1.5550E+01   3.7808E-03   5.6677E+06   4.6374E+13   3.7358E-17   1.8757E-14   NAN   NAN 
 1.5554E+01   3.7681E-03   5.6869E+06   4.6374E+13   3.6981E-17   1.8567E-14   NAN   NAN 
 1.5557E+01   3.7554E-03   5.7062E+06   4.6374E+13   3.6608E-17   1.8379E-14   NAN   NAN 
 1.5560E+01   3.7427E-03   5.7255E+06   4.6374E+13   3.6238E-17   1.8193E-14   NAN   NAN 
 1.5564E+01   3.7300E-03   5.7449E+06   4.6374E+13   3.5872E-17   1.8009E-14   NAN   NAN 
 1.5567E+01   3.7173E-03   5.7644E+06   4.6374E+13   3.5511E-17   1.7827E-14   NAN   NAN 
 1.5571E+01   3.7049E-03   5.7839E+06   4.6374E+13   3.5152E-17   1.7647E-14   NAN   NAN 
 1.5574E+01   3.6924E-03   5.8035E+06   4.6374E+13   3.4797E-17   1.7468E-14   NAN   NAN 
 1.5577E+01   3.6800E-03   5.8231E+06   4.6374E+13   3.4446E-17   1.7291E-14   NAN   NAN 
 1.5581E+01   3.6676E-03   5.8428E+06   4.6374E+13   3.4099E-17   1.7116E-14   NAN   NAN 
 1.5584E+01   3.6552E-03   5.8626E+06   4.6374E+13   3.3755E-17   1.6943E-14   NAN   NAN 
 1.5587E+01   3.6428E-03   5.8825E+06   4.6374E+13   3.3414E-17   1.6772E-14   NAN   NAN 
 1.5591E+01   3.6304E-03   5.9024E+06   4.6374E+13   3.3077E-17   1.6602E-14   NAN   NAN 
 1.5594E+01   3.6183E-03   5.9224E+06   4.6374E+13   3.2743E-17   1.6434E-14   NAN   NAN 
 1.5598E+01   3.6062E-03   5.9424E+06   4.6374E+13   3.2413E-17   1.6268E-14   NAN   NAN 
 1.5601E+01   3.5941E-03   5.9626E+06   4.6374E+13   3.2086E-17   1.6103E-14   NAN   NAN 
 1.5604E+01   3.5819E-03   5.9827E+06   4.6374E+13   3.1762E-17   1.5940E-14   NAN   NAN 
 1.5608E+01   3.5698E-03   6.0030E+06   4.6374E+13   3.1441E-17   1.5779E-14   NAN   NAN 
 1.5611E+01   3.5577E-03   6.0233E+06   4.6374E+13   3.1124E-17   1.5620E-14   NAN   NAN 
 1.5615E+01   3.5456E-03   6.0437E+06   4.6374E+13   3.0810E-17   1.5462E-14   NAN   NAN 
 1.5618E+01   3.5338E-03   6.0642E+06   4.6374E+13   3.0499E-17   1.5305E-14   NAN   NAN 
 1.5621E+01   3.5219E-03   6.0847E+06   4.6374E+13   3.0191E-17   1.5150E-14   NAN   NAN 
 1.5625E+01   3.5101E-03   6.1053E+06   4.6374E+13   2.9887E-17   1.4997E-14   NAN   NAN 
 1.5628E+01   3.4982E-03   6.1260E+06   4.6374E+13   2.9585E-17   1.4845E-14   NAN   NAN 
 1.5631E+01   3.4864E-03   6.1468E+06   4.6374E+13   2.9287E-17   1.4695E-14   NAN   NAN 
 1.5635E+01   3.4745E-03   6.1676E+06   4.6374E+13   2.8991E-17   1.4547E-14   NAN   NAN 
 1.5638E+01   3.4628E-03   6.1885E+06   4.6374E+13   2.8699E-17   1.4400E-14   NAN   NAN 
 1.5642E+01   3.4512E-03   6.2094E+06   4.6374E+13   2.8409E-17   1.4254E-14   NAN   NAN 
 1.5645E+01   3.4396E-03   6.2304E+06   4.6374E+13   2.8122E-17   1.4110E-14   NAN   NAN 
 1.5648E+01   3.4281E-03   6.2515E+06   4.6374E+13   2.7839E-17   1.3967E-14   NAN   NAN 
 1.5652E+01   3.4165E-03   6.2727E+06   4.6374E+13   2.7558E-17   1.3826E-14   NAN   NAN 
 1.5655E+01   3.4049E-03   6.2940E+06   4.6374E+13   2.7280E-17   1.3686E-14   NAN   NAN 
 1.5658E+01   3.3933E-03   6.3153E+06   4.6374E+13   2.7004E-17   1.3548E-14   NAN   NAN 
 1.5662E+01   3.3819E-03   6.3367E+06   4.6374E+13   2.6732E-17   1.3411E-14   NAN   NAN 
 1.5665E+01   3.3706E-03   6.3581E+06   4.6374E+13   2.6462E-17   1.3275E-14   NAN   NAN 
 1.5669E+01   3.3592E-03   6.3796E+06   4.6374E+13   2.6195E-17   1.3141E-14   NAN   NAN 
 1.5672E+01   3.3479E-03   6.4013E+06   4.6374E+13   2.5931E-17   1.3008E-14   NAN   NAN 
 1.5675E+01   3.3366E-03   6.4229E+06   4.6374E+13   2.5669E-17   1.2876E-14   NAN   NAN 
 1.5679E+01   3.3253E-03   6.4447E+06   4.6374E+13   2.5410E-17   1.2746E-14   NAN   NAN 
 1.5682E+01   3.3140E-03   6.4665E+06   4.6374E+13   2.5154E-17   1.2617E-14   NAN   NAN 
 1.5686E+01   3.3029E-03   6.4884E+06   4.6374E+13   2.4900E-17   1.2490E-14   NAN   NAN 
 1.5689E+01   3.2918E-03   6.5104E+06   4.6374E+13   2.4648E-17   1.2363E-14   NAN   NAN 
 1.5692E+01   3.2807E-03   6.5324E+06   4.6374E+13   2.4400E-17   1.2238E-14   NAN   NAN 
 1.5696E+01   3.2697E-03   6.5545E+06   4.6374E+13   2.4154E-17   1.2114E-14   NAN   NAN 
 1.5699E+01   3.2586E-03   6.5767E+06   4.6374E+13   2.3910E-17   1.1992E-14   NAN   NAN 
 1.5702E+01   3.2476E-03   6.5990E+06   4.6374E+13   2.3669E-17   1.1871E-14   NAN   NAN 
 1.5706E+01   3.2365E-03   6.6214E+06   4.6374E+13   2.3430E-17   1.1751E-14   NAN   NAN 
 1.5709E+01   3.2257E-03   6.6438E+06   4.6374E+13   2.3193E-17   1.1632E-14   NAN   NAN 
 1.5713E+01   3.2149E-03   6.6663E+06   4.6374E+13   2.2959E-17   1.1514E-14   NAN   NAN 
 1.5716E+01   3.2041E-03   6.6889E+06   4.6374E+13   2.2728E-17   1.1398E-14   NAN   NAN 
 1.5719E+01   3.1932E-03   6.7115E+06   4.6374E+13   2.2498E-17   1.1283E-14   NAN   NAN 
 1.5723E+01   3.1824E-03   6.7342E+06   4.6374E+13   2.2271E-17   1.1169E-14   NAN   NAN 
 1.5726E+01   3.1716E-03   6.7570E+06   4.6374E+13   2.2046E-17   1.1056E-14   NAN   NAN 
 1.5729E+01   3.1608E-03   6.7799E+06   4.6374E+13   2.1824E-17   1.0944E-14   NAN   NAN 
 1.5733E+01   3.1503E-03   6.8029E+06   4.6374E+13   2.1604E-17   1.0833E-14   NAN   NAN 
 1.5736E+01   3.1397E-03   6.8259E+06   4.6374E+13   2.1386E-17   1.0724E-14   NAN   NAN 
 1.5740E+01   3.1292E-03   6.8490E+06   4.6374E+13   2.1170E-17   1.0615E-14   NAN   NAN 
 1.5743E+01   3.1186E-03   6.8722E+06   4.6374E+13   2.0956E-17   1.0508E-14   NAN   NAN 
 1.5746E+01   3.1080E-03   6.8955E+06   4.6374E+13   2.0745E-17   1.0402E-14   NAN   NAN 
 1.5750E+01   3.0975E-03   6.9188E+06   4.6374E+13   2.0536E-17   1.0297E-14   NAN   NAN 
 1.5753E+01   3.0870E-03   6.9423E+06   4.6374E+13   2.0328E-17   1.0192E-14   NAN   NAN 
 1.5757E+01   3.0767E-03   6.9658E+06   4.6374E+13   2.0123E-17   1.0089E-14   NAN   NAN 
 1.5760E+01   3.0663E-03   6.9894E+06   4.6374E+13   1.9920E-17   9.9874E-15   NAN   NAN 
 1.5763E+01   3.0560E-03   7.0130E+06   4.6374E+13   1.9719E-17   9.8865E-15   NAN   NAN 
 1.5767E+01   3.0457E-03   7.0368E+06   4.6374E+13   1.9520E-17   9.7865E-15   NAN   NAN 
 1.5770E+01   3.0354E-03   7.0606E+06   4.6374E+13   1.9323E-17   9.6876E-15   NAN   NAN 
 1.5773E+01   3.0250E-03   7.0845E+06   4.6374E+13   1.9128E-17   9.5897E-15   NAN   NAN 
 1.5777E+01   3.0148E-03   7.1085E+06   4.6374E+13   1.8935E-17   9.4927E-15   NAN   NAN 
 1.5780E+01   3.0047E-03   7.1326E+06   4.6374E+13   1.8744E-17   9.3968E-15   NAN   NAN 
 1.5784E+01   2.9947E-03   7.1568E+06   4.6374E+13   1.8555E-17   9.3018E-15   NAN   NAN 
 1.5787E+01   2.9846E-03   7.1810E+06   4.6374E+13   1.8368E-17   9.2078E-15   NAN   NAN 
 1.5790E+01   2.9745E-03   7.2053E+06   4.6374E+13   1.8182E-17   9.1147E-15   NAN   NAN 
 1.5794E+01   2.9644E-03   7.2297E+06   4.6374E+13   1.7999E-17   9.0226E-15   NAN   NAN 
 1.5797E+01   2.9543E-03   7.2542E+06   4.6374E+13   1.7817E-17   8.9314E-15   NAN   NAN 
 1.5800E+01   2.9444E-03   7.2788E+06   4.6374E+13   1.7638E-17   8.8411E-15   NAN   NAN 
 1.5804E+01   2.9345E-03   7.3034E+06   4.6374E+13   1.7460E-17   8.7517E-15   NAN   NAN 
 1.5807E+01   2.9246E-03   7.3281E+06   4.6374E+13   1.7283E-17   8.6633E-15   NAN   NAN 
 1.5811E+01   2.9148E-03   7.3529E+06   4.6374E+13   1.7109E-17   8.5757E-15   NAN   NAN 
 1.5814E+01   2.9049E-03   7.3778E+06   4.6374E+13   1.6936E-17   8.4890E-15   NAN   NAN 
 1.5817E+01   2.8951E-03   7.4028E+06   4.6374E+13   1.6765E-17   8.4032E-15   NAN   NAN 
 1.5821E+01   2.8852E-03   7.4279E+06   4.6374E+13   1.6596E-17   8.3183E-15   NAN   NAN 
 1.5824E+01   2.8756E-03   7.4531E+06   4.6374E+13   1.6429E-17   8.2342E-15   NAN   NAN 
 1.5828E+01   2.8659E-03   7.4783E+06   4.6374E+13   1.6263E-17   8.1510E-15   NAN   NAN 
 1.5831E+01   2.8563E-03   7.5036E+06   4.6374E+13   1.6099E-17   8.0686E-15   NAN   NAN 
 1.5834E+01   2.8466E-03   7.5290E+06   4.6374E+13   1.5936E-17   7.9871E-15   NAN   NAN 
 1.5838E+01   2.8370E-03   7.5545E+06   4.6374E+13   1.5776E-17   7.9064E-15   NAN   NAN 
 1.5841E+01   2.8274E-03   7.5801E+06   4.6374E+13   1.5616E-17   7.8265E-15   NAN   NAN 
 1.5844E+01   2.8178E-03   7.6058E+06   4.6374E+13   1.5459E-17   7.7474E-15   NAN   NAN 
 1.5848E+01   2.8083E-03   7.6315E+06   4.6374E+13   1.5303E-17   7.6691E-15   NAN   NAN 
 1.5851E+01   2.7989E-03   7.6574E+06   4.6374E+13   1.5148E-17   7.5916E-15   NAN   NAN 
 1.5855E+01   2.7895E-03   7.6833E+06   4.6374E+13   1.4996E-17   7.5148E-15   NAN   NAN 
 1.5858E+01   2.7801E-03   7.7093E+06   4.6374E+13   1.4844E-17   7.4389E-15   NAN   NAN 
